Datum	2021-02-18
Zeit	14:25:18

KSP-h(max)[m]	Zeile-Schnitt(alle_Daten)	Zeile_Schnitt(MM-Daten)
0.28	4020	311


Kistler-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4643.951	770.388	11.09	15601.687	224.592
myoMOTION-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4623.2	652.27	9.39	15256.305	219.62


# Zeit[Hz]	Kraft[N]	Impuls[Ns]	Geschw[m/s]	P_abs[W]	P_rel[W]
1350.000000	809.144000	112.356000	1.617000	1308.715000	18.839000
1351.000000	809.431000	112.441000	1.619000	1310.164000	18.860000
1352.000000	809.144000	112.527000	1.620000	1310.701000	18.868000
1353.000000	809.431000	112.611000	1.621000	1312.150000	18.889000
1354.000000	809.431000	112.697000	1.622000	1313.153000	18.903000
1355.000000	809.431000	112.782000	1.624000	1314.138000	18.917000
1356.000000	809.431000	112.868000	1.625000	1315.141000	18.932000
1357.000000	809.431000	112.952000	1.626000	1316.126000	18.946000
1358.000000	809.431000	113.039000	1.627000	1317.129000	18.961000
1359.000000	809.431000	113.123000	1.628000	1318.114000	18.975000
1360.000000	809.431000	113.209000	1.630000	1319.117000	18.989000
1361.000000	809.096000	113.294000	1.631000	1319.554000	18.995000
1362.000000	809.431000	113.379000	1.632000	1321.102000	19.018000
1363.000000	809.096000	113.464000	1.633000	1321.539000	19.024000
1364.000000	809.096000	113.550000	1.635000	1322.538000	19.038000
1365.000000	809.760000	113.634000	1.636000	1324.608000	19.068000
1366.000000	809.424000	113.721000	1.637000	1325.065000	19.075000
1367.000000	809.424000	113.805000	1.638000	1326.050000	19.089000
1368.000000	809.424000	113.891000	1.640000	1327.053000	19.103000
1369.000000	809.424000	113.976000	1.641000	1328.038000	19.118000
1370.000000	809.424000	114.062000	1.642000	1329.041000	19.132000
1371.000000	809.424000	114.146000	1.643000	1330.026000	19.146000
1372.000000	809.424000	114.232000	1.644000	1331.029000	19.161000
1373.000000	809.721000	114.317000	1.646000	1332.503000	19.182000
1374.000000	809.721000	114.403000	1.647000	1333.510000	19.196000
1375.000000	809.424000	114.488000	1.648000	1334.006000	19.203000
1376.000000	809.721000	114.574000	1.649000	1335.500000	19.225000
1377.000000	809.721000	114.659000	1.651000	1336.487000	19.239000
1378.000000	809.721000	114.745000	1.652000	1337.493000	19.254000
1379.000000	810.050000	114.830000	1.653000	1339.025000	19.276000
1380.000000	810.050000	114.916000	1.654000	1340.034000	19.290000
1381.000000	810.050000	115.001000	1.655000	1341.024000	19.305000
1382.000000	810.050000	115.088000	1.657000	1342.033000	19.319000
1383.000000	810.050000	115.173000	1.658000	1343.024000	19.333000
1384.000000	810.050000	115.259000	1.659000	1344.033000	19.348000
1385.000000	809.715000	115.344000	1.660000	1344.465000	19.354000
1386.000000	810.050000	115.430000	1.662000	1346.028000	19.377000
1387.000000	809.715000	115.515000	1.663000	1346.461000	19.383000
1388.000000	809.715000	115.601000	1.664000	1347.465000	19.397000
1389.000000	809.715000	115.686000	1.665000	1348.454000	19.411000
1390.000000	810.044000	115.773000	1.667000	1350.007000	19.434000
1391.000000	810.384000	115.858000	1.668000	1351.568000	19.456000
1392.000000	810.384000	115.944000	1.669000	1352.579000	19.471000
1393.000000	810.384000	116.030000	1.670000	1353.573000	19.485000
1394.000000	810.384000	116.116000	1.672000	1354.584000	19.500000
1395.000000	810.719000	116.202000	1.673000	1356.140000	19.522000
1396.000000	810.384000	116.288000	1.674000	1356.593000	19.529000
1397.000000	810.384000	116.374000	1.675000	1357.586000	19.543000
1398.000000	810.719000	116.460000	1.676000	1359.160000	19.566000
1399.000000	810.384000	116.546000	1.678000	1359.594000	19.572000
1400.000000	810.713000	116.632000	1.679000	1361.157000	19.594000
1401.000000	811.047000	116.718000	1.680000	1362.718000	19.617000
1402.000000	811.382000	116.805000	1.681000	1364.299000	19.640000
1403.000000	811.388000	116.891000	1.683000	1365.314000	19.654000
1404.000000	811.388000	116.978000	1.684000	1366.333000	19.669000
1405.000000	811.387000	117.064000	1.685000	1367.335000	19.683000
1406.000000	811.387000	117.152000	1.686000	1368.354000	19.698000
1407.000000	811.387000	117.238000	1.688000	1369.358000	19.712000
1408.000000	811.722000	117.325000	1.689000	1370.945000	19.735000
1409.000000	811.387000	117.411000	1.690000	1371.384000	19.742000
1410.000000	811.722000	117.498000	1.691000	1372.970000	19.764000
1411.000000	811.722000	117.585000	1.693000	1373.979000	19.779000
1412.000000	811.387000	117.672000	1.694000	1374.431000	19.785000
1413.000000	811.716000	117.758000	1.695000	1375.994000	19.808000
1414.000000	811.716000	117.845000	1.696000	1377.016000	19.823000
1415.000000	811.722000	117.932000	1.698000	1378.035000	19.837000
1416.000000	812.014000	118.019000	1.699000	1379.552000	19.859000
1417.000000	812.349000	118.106000	1.700000	1381.134000	19.882000
1418.000000	811.722000	118.193000	1.701000	1381.094000	19.881000
1419.000000	812.020000	118.280000	1.703000	1382.609000	19.903000
1420.000000	812.051000	118.368000	1.704000	1383.687000	19.919000
1421.000000	812.349000	118.454000	1.705000	1385.205000	19.941000
1422.000000	812.051000	118.542000	1.706000	1385.726000	19.948000
1423.000000	811.722000	118.628000	1.708000	1386.172000	19.954000
1424.000000	811.722000	118.716000	1.709000	1387.195000	19.969000
1425.000000	812.051000	118.802000	1.710000	1388.764000	19.992000
1426.000000	812.027000	118.890000	1.711000	1389.749000	20.006000
1427.000000	811.722000	118.976000	1.713000	1390.235000	20.013000
1428.000000	811.722000	119.063000	1.714000	1391.259000	20.028000
1429.000000	812.027000	119.150000	1.715000	1392.787000	20.050000
1430.000000	811.722000	119.237000	1.716000	1393.291000	20.057000
1431.000000	812.027000	119.323000	1.718000	1394.820000	20.079000
1432.000000	811.722000	119.411000	1.719000	1395.324000	20.086000
1433.000000	812.027000	119.497000	1.720000	1396.852000	20.108000
1434.000000	811.394000	119.585000	1.721000	1396.789000	20.107000
1435.000000	811.394000	119.671000	1.723000	1397.789000	20.122000
1436.000000	811.053000	119.758000	1.724000	1398.225000	20.128000
1437.000000	811.053000	119.844000	1.725000	1399.221000	20.142000
1438.000000	811.357000	119.931000	1.726000	1400.768000	20.165000
1439.000000	811.053000	120.017000	1.728000	1401.241000	20.171000
1440.000000	811.053000	120.104000	1.729000	1402.261000	20.186000
1441.000000	810.724000	120.189000	1.730000	1402.688000	20.192000
1442.000000	810.724000	120.276000	1.731000	1403.705000	20.207000
1443.000000	810.384000	120.362000	1.733000	1404.109000	20.213000
1444.000000	810.384000	120.448000	1.734000	1405.121000	20.227000
1445.000000	810.384000	120.533000	1.735000	1406.114000	20.241000
1446.000000	810.384000	120.620000	1.736000	1407.127000	20.256000
1447.000000	810.055000	120.705000	1.738000	1407.546000	20.262000
1448.000000	810.055000	120.792000	1.739000	1408.556000	20.277000
1449.000000	809.759000	120.877000	1.740000	1409.028000	20.283000
1450.000000	809.759000	120.963000	1.741000	1410.034000	20.298000
1451.000000	809.759000	121.048000	1.743000	1411.022000	20.312000
1452.000000	809.430000	121.134000	1.744000	1411.454000	20.318000
1453.000000	809.430000	121.218000	1.745000	1412.438000	20.333000
1454.000000	809.089000	121.304000	1.746000	1412.847000	20.338000
1455.000000	809.089000	121.389000	1.747000	1413.827000	20.353000
1456.000000	809.089000	121.475000	1.749000	1414.829000	20.367000
1457.000000	809.089000	121.559000	1.750000	1415.809000	20.381000
1458.000000	809.089000	121.645000	1.751000	1416.811000	20.395000
1459.000000	808.802000	121.729000	1.752000	1417.287000	20.402000
1460.000000	808.133000	121.814000	1.754000	1417.110000	20.400000
1461.000000	808.802000	121.898000	1.755000	1419.258000	20.431000
1462.000000	807.841000	121.984000	1.756000	1418.569000	20.421000
1463.000000	807.506000	122.067000	1.757000	1418.946000	20.426000
1464.000000	807.841000	122.152000	1.758000	1420.525000	20.449000
1465.000000	807.506000	122.235000	1.760000	1420.902000	20.454000
1466.000000	807.506000	122.320000	1.761000	1421.890000	20.469000
1467.000000	807.841000	122.403000	1.762000	1423.447000	20.491000
1468.000000	807.506000	122.488000	1.763000	1423.847000	20.497000
1469.000000	807.178000	122.571000	1.764000	1424.230000	20.502000
1470.000000	806.837000	122.656000	1.766000	1424.614000	20.508000
1471.000000	806.837000	122.739000	1.767000	1425.572000	20.522000
1472.000000	806.837000	122.823000	1.768000	1426.555000	20.536000
1473.000000	806.837000	122.906000	1.769000	1427.513000	20.550000
1474.000000	806.837000	122.990000	1.770000	1428.497000	20.564000
1475.000000	806.174000	123.073000	1.772000	1428.278000	20.561000
1476.000000	806.174000	123.157000	1.773000	1429.255000	20.575000
1477.000000	806.174000	123.239000	1.774000	1430.208000	20.588000
1478.000000	806.174000	123.323000	1.775000	1431.184000	20.602000
1479.000000	805.834000	123.405000	1.776000	1431.531000	20.607000
1480.000000	805.834000	123.489000	1.778000	1432.504000	20.621000
1481.000000	806.174000	123.571000	1.779000	1434.061000	20.644000
1482.000000	805.834000	123.655000	1.780000	1434.431000	20.649000
1483.000000	805.834000	123.737000	1.781000	1435.381000	20.663000
1484.000000	805.505000	123.821000	1.782000	1435.768000	20.668000
1485.000000	805.505000	123.902000	1.784000	1436.714000	20.682000
1486.000000	805.505000	123.986000	1.785000	1437.686000	20.696000
1487.000000	805.505000	124.068000	1.786000	1438.632000	20.710000
1488.000000	805.505000	124.152000	1.787000	1439.603000	20.724000
1489.000000	805.505000	124.233000	1.788000	1440.550000	20.737000
1490.000000	805.171000	124.317000	1.790000	1440.922000	20.743000
1491.000000	805.505000	124.398000	1.791000	1442.465000	20.765000
1492.000000	805.505000	124.482000	1.792000	1443.437000	20.779000
1493.000000	805.171000	124.564000	1.793000	1443.782000	20.784000
1494.000000	805.171000	124.647000	1.794000	1444.751000	20.798000
1495.000000	805.171000	124.729000	1.796000	1445.694000	20.811000
1496.000000	805.505000	124.812000	1.797000	1447.264000	20.834000
1497.000000	805.171000	124.894000	1.798000	1447.608000	20.839000
1498.000000	805.171000	124.977000	1.799000	1448.576000	20.853000
1499.000000	805.203000	125.059000	1.800000	1449.577000	20.867000
1500.000000	805.171000	125.142000	1.801000	1450.488000	20.880000
1501.000000	805.171000	125.224000	1.803000	1451.432000	20.894000
1502.000000	805.171000	125.307000	1.804000	1452.400000	20.908000
1503.000000	805.171000	125.389000	1.805000	1453.344000	20.921000
1504.000000	805.171000	125.472000	1.806000	1454.312000	20.935000
1505.000000	804.869000	125.553000	1.807000	1454.708000	20.941000
1506.000000	805.171000	125.637000	1.809000	1456.220000	20.963000
1507.000000	805.171000	125.718000	1.810000	1457.165000	20.976000
1508.000000	805.171000	125.802000	1.811000	1458.132000	20.990000
1509.000000	805.171000	125.883000	1.812000	1459.076000	21.004000
1510.000000	805.171000	125.967000	1.813000	1460.044000	21.018000
1511.000000	804.869000	126.048000	1.815000	1460.439000	21.024000
1512.000000	805.171000	126.131000	1.816000	1461.952000	21.045000
1513.000000	804.869000	126.213000	1.817000	1462.348000	21.051000
1514.000000	805.171000	126.296000	1.818000	1463.861000	21.073000
1515.000000	805.171000	126.378000	1.819000	1464.807000	21.086000
1516.000000	805.210000	126.461000	1.820000	1465.842000	21.101000
1517.000000	805.210000	126.543000	1.822000	1466.789000	21.115000
1518.000000	805.210000	126.626000	1.823000	1467.755000	21.129000
1519.000000	804.906000	126.707000	1.824000	1468.147000	21.134000
1520.000000	804.906000	126.791000	1.825000	1469.110000	21.148000
1521.000000	804.906000	126.872000	1.826000	1470.054000	21.162000
1522.000000	804.906000	126.955000	1.828000	1471.017000	21.176000
1523.000000	805.209000	127.037000	1.829000	1472.514000	21.197000
1524.000000	805.209000	127.120000	1.830000	1473.481000	21.211000
1525.000000	804.906000	127.202000	1.831000	1473.873000	21.217000
1526.000000	804.906000	127.285000	1.832000	1474.836000	21.231000
1527.000000	805.549000	127.366000	1.833000	1476.960000	21.261000
1528.000000	805.247000	127.450000	1.835000	1477.375000	21.267000
1529.000000	805.247000	127.531000	1.836000	1478.320000	21.281000
1530.000000	805.247000	127.615000	1.837000	1479.288000	21.295000
1531.000000	805.247000	127.697000	1.838000	1480.233000	21.308000
1532.000000	805.549000	127.780000	1.839000	1481.757000	21.330000
1533.000000	805.247000	127.862000	1.841000	1482.149000	21.336000
1534.000000	804.912000	127.945000	1.842000	1482.497000	21.341000
1535.000000	805.247000	128.027000	1.843000	1484.059000	21.364000
1536.000000	804.912000	128.110000	1.844000	1484.408000	21.369000
1537.000000	804.912000	128.191000	1.845000	1485.350000	21.382000
1538.000000	805.247000	128.275000	1.847000	1486.935000	21.405000
1539.000000	805.210000	128.356000	1.848000	1487.811000	21.418000
1540.000000	804.912000	128.440000	1.849000	1488.227000	21.424000
1541.000000	804.912000	128.521000	1.850000	1489.169000	21.437000
1542.000000	805.210000	128.604000	1.851000	1490.686000	21.459000
1543.000000	805.210000	128.686000	1.852000	1491.632000	21.473000
1544.000000	805.210000	128.769000	1.854000	1492.599000	21.486000
1545.000000	805.210000	128.851000	1.855000	1493.544000	21.500000
1546.000000	805.210000	128.934000	1.856000	1494.511000	21.514000
1547.000000	805.210000	129.016000	1.857000	1495.456000	21.528000
1548.000000	805.210000	129.099000	1.858000	1496.423000	21.542000
1549.000000	805.210000	129.181000	1.860000	1497.369000	21.555000
1550.000000	804.876000	129.264000	1.861000	1497.713000	21.560000
1551.000000	804.876000	129.345000	1.862000	1498.655000	21.574000
1552.000000	804.876000	129.429000	1.863000	1499.620000	21.588000
1553.000000	804.876000	129.510000	1.864000	1500.562000	21.601000
1554.000000	804.876000	129.593000	1.866000	1501.526000	21.615000
1555.000000	805.216000	129.675000	1.867000	1503.105000	21.638000
1556.000000	805.216000	129.758000	1.868000	1504.073000	21.652000
1557.000000	805.216000	129.840000	1.869000	1505.017000	21.665000
1558.000000	805.216000	129.923000	1.870000	1505.985000	21.679000
1559.000000	805.216000	130.005000	1.871000	1506.930000	21.693000
1560.000000	805.216000	130.088000	1.873000	1507.898000	21.707000
1561.000000	805.216000	130.170000	1.874000	1508.842000	21.720000
1562.000000	804.913000	130.253000	1.875000	1509.241000	21.726000
1563.000000	804.913000	130.334000	1.876000	1510.183000	21.740000
1564.000000	804.913000	130.418000	1.877000	1511.148000	21.754000
1565.000000	804.913000	130.499000	1.879000	1512.090000	21.767000
1566.000000	804.913000	130.582000	1.880000	1513.055000	21.781000
1567.000000	804.578000	130.663000	1.881000	1513.365000	21.785000
1568.000000	804.546000	130.746000	1.882000	1514.267000	21.798000
1569.000000	804.913000	130.828000	1.883000	1515.898000	21.822000
1570.000000	805.210000	130.911000	1.885000	1517.424000	21.844000
1571.000000	804.874000	130.992000	1.886000	1517.736000	21.848000
1572.000000	804.540000	131.075000	1.887000	1518.069000	21.853000
1573.000000	804.874000	131.157000	1.888000	1519.639000	21.876000
1574.000000	804.540000	131.240000	1.889000	1519.973000	21.881000
1575.000000	804.540000	131.321000	1.890000	1520.910000	21.894000
1576.000000	804.540000	131.404000	1.892000	1521.873000	21.908000
1577.000000	804.540000	131.485000	1.893000	1522.811000	21.921000
1578.000000	804.540000	131.568000	1.894000	1523.774000	21.935000
1579.000000	804.540000	131.649000	1.895000	1524.711000	21.949000
1580.000000	804.540000	131.732000	1.896000	1525.674000	21.963000
1581.000000	804.540000	131.813000	1.897000	1526.612000	21.976000
1582.000000	804.540000	131.896000	1.899000	1527.575000	21.990000
1583.000000	804.540000	131.977000	1.900000	1528.512000	22.003000
1584.000000	804.540000	132.060000	1.901000	1529.475000	22.017000
1585.000000	804.881000	132.141000	1.902000	1531.061000	22.040000
1586.000000	804.881000	132.225000	1.903000	1532.028000	22.054000
1587.000000	804.881000	132.306000	1.905000	1532.968000	22.068000
1588.000000	804.881000	132.389000	1.906000	1533.935000	22.082000
1589.000000	804.881000	132.471000	1.907000	1534.875000	22.095000
1590.000000	804.540000	132.554000	1.908000	1535.191000	22.100000
1591.000000	804.881000	132.635000	1.909000	1536.778000	22.122000
1592.000000	804.212000	132.718000	1.911000	1536.466000	22.118000
1593.000000	804.881000	132.799000	1.912000	1538.680000	22.150000
1594.000000	804.212000	132.882000	1.913000	1538.367000	22.145000
1595.000000	804.212000	132.963000	1.914000	1539.298000	22.159000
1596.000000	804.540000	133.046000	1.915000	1540.892000	22.182000
1597.000000	804.546000	133.127000	1.916000	1541.837000	22.195000
1598.000000	804.874000	133.210000	1.918000	1543.434000	22.218000
1599.000000	804.874000	133.291000	1.919000	1544.372000	22.232000
1600.000000	804.540000	133.375000	1.920000	1544.698000	22.236000
1601.000000	804.874000	133.456000	1.921000	1546.275000	22.259000
1602.000000	804.540000	133.539000	1.922000	1546.602000	22.264000
1603.000000	804.874000	133.620000	1.924000	1548.179000	22.287000
1604.000000	804.874000	133.704000	1.925000	1549.150000	22.301000
1605.000000	804.540000	133.784000	1.926000	1549.441000	22.305000
1606.000000	804.874000	133.868000	1.927000	1551.053000	22.328000
1607.000000	804.874000	133.949000	1.928000	1551.990000	22.341000
1608.000000	805.215000	134.032000	1.929000	1553.617000	22.365000
1609.000000	805.203000	134.114000	1.931000	1554.535000	22.378000
1610.000000	805.203000	134.197000	1.932000	1555.507000	22.392000
1611.000000	805.203000	134.279000	1.933000	1556.447000	22.406000
1612.000000	805.203000	134.362000	1.934000	1557.419000	22.420000
1613.000000	805.544000	134.444000	1.935000	1559.019000	22.443000
1614.000000	805.544000	134.528000	1.937000	1559.995000	22.457000
1615.000000	805.203000	134.609000	1.938000	1560.277000	22.461000
